PhraseId,SentenceId,Phrase,Sentiment
117394,6264,Raimi and his team could n't have done any better in bringing the story of Spider-Man to the big screen .,4
115660,6164,"Mr. Nachtwey has traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity .",4
119605,6394,", it is clearly a good thing .",4
112893,5995,evangelical,3
118521,6333,", it revigorates the mind to see a feature that concentrates on people , a project in which the script and characters hold sway .",4
110427,5849,too good,3
50605,2489,clever and subtle,4
61832,3125,"phenomenal , especially",4
85567,4425,may be convinced that he has something significant to say,1
151095,8236,bedevilling,2
26929,1235,kinda wrong in places,1
151953,8292,a backbone,3
89668,4666,of the best movies of the year,4
24400,1109,be put to sleep or bewildered by the artsy and often pointless visuals,0
69394,3528,makes us watch as his character awakens to the notion that to be human is eventually to have to choose,3
129168,6945,with the same number of continuity errors,1
38249,1820,undeniably exceedingly clever,3
141989,7701,hate this one,0
14683,633,impressive,4
144847,7864,marked by acute writing and a host of splendid performances .,4
119560,6391,the backstage angst of the stand-up comic,2
135065,7290,disinterest,0
28250,1300,weak claims,1
123680,6641,is authentic,4
133253,7189,Secretary takes the most unexpected material and handles it in the most unexpected way .,3
148357,8073,melodramatic and,1
86540,4481,'ll be thinking of 51 ways to leave this loser .,0
81657,4212,Bambi,3
152679,8331,bother if you 're going to subjugate truth to the tear-jerking demands of soap opera,0
127567,6862,What Madonna does,2
95841,5008,"If you go , pack your knitting needles .",0
127332,6847,", we do n't feel much for Damon\/Bourne or his predicament",1
35126,1651,laundry,2
28200,1297,low-key style,2
65290,3305,"done , so primitive in technique",1
45965,2236,puts history in perspective,3
20284,904,Every sequel you skip will be two hours gained .,0
160,5,self-glorification and a manipulative whitewash,0
81346,4193,-LRB- Breheny 's -RRB- lensing of the New Zealand and Cook Island locations captures both the beauty of the land and the people .,4
115060,6130,"As action-adventure , this space-based homage to Robert Louis Stevenson 's Treasure Island fires on all plasma conduits .",3
104553,5520,nervy and memorable,3
53394,2648,catches dramatic fire .,3
30825,1433,misses the mark,1
50242,2469,Tolkien fan,2
57967,2921,"about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it",3
29650,1374,"balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching",4
42859,2071,"Executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted Scrooge could fail to respond",3
65937,3344,stillborn except as a harsh conceptual exercise,0
144230,7828,"hairline ,",3
12313,526,real world events,2
114656,6100,bad in a major movie,0
19910,882,brilliant movie,4
60189,3037,An old-fashioned but emotionally stirring adventure tale,4
92783,4832,familiar to traverse uncharted ground,3
147728,8038,arrogant Richard Pryor wannabe,1
58848,2968,The only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .,1
93280,4864,in the soulful development of two rowdy teenagers,3
138650,7511,too literally,1
139037,7535,the experience worthwhile,3
125824,6759,crash-and-bash,1
121318,6496,Frank Capra 's classic,3
139173,7544,don ' t,2
22258,1001,None of this is half as moving as the filmmakers seem to think .,1
147835,8043,clear-cut hero,3
120740,6460,Slap her - she 's not funny,0
115912,6178,"a lot going for it , not least the brilliant performances by Testud ... and Parmentier",4
147886,8047,contribute to a mood that 's sustained through the surprisingly somber conclusion .,3
43660,2116,will have an intermittently good time .,3
94172,4915,is a general air of exuberance in All About The Benjamins that 's hard to resist,3
123819,6648,so crazy !,3
20415,912,in a remote African empire,2
77787,3999,a movie can be mindless without being the peak of all things insipid,1
90353,4702,"or edit , or",2
96800,5056,the plot is both contrived and cliched,1
55864,2793,win a wide summer audience,3
3105,117,a perfect performance,4
70869,3612,for such antique pulp,2
139064,7538,an Oscar-worthy performance,4
89838,4675,at this beautifully drawn movie,4
20212,900,"a sweetly affecting story about four sisters who are coping , in one way or another , with life 's endgame .",3
125562,6746,"Time literally stops on a dime in the tries-so-hard-to-be-cool `` Clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life .",0
149591,8142,Bolstered by exceptional performances and,4
150157,8179,A remarkable movie,4
50644,2490,Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB- wears its heart on its sleeve,3
145932,7935,funniest and most likeable movie in years,4
115942,6181,"Well made but uninvolving , Bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery .",1
57867,2916,a wonderfully warm human drama that remains vividly in memory long,4
58495,2948,"A movie more to be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing Muzak and a cushion of predictable narrative rhythms .",0
64749,3279,A prison comedy that never really busts out of its comfy little cell,1
31332,1464,"disgrace it , either",2
38126,1813,"of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world",4
70069,3568,"Stinks from start to finish , like a wet burlap sack of gloom",0
37959,1805,rude and,1
76807,3949,"very compelling ,",4
149082,8112,"created a provocative ,",3
305,11,high,3
148195,8064,", well-crafted family film",4
85059,4399,welcome and heartwarming addition,3
152237,8306,one good idea,3
25575,1169,", often hilarious romantic jealousy comedy",4
107586,5686,An incredibly narrow in-joke,1
119619,6396,of its critical backlash and more,1
93632,4882,appeal to women,3
124464,6687,"inescapably gorgeous ,",4
44775,2171,an especially poignant portrait of her friendship,3
79689,4103,", Moonlight Mile should strike a nerve in many .",2
153659,8391,too often into sugary sentiment and withholds delivery on the pell-mell pyrotechnics its punchy style promises .,0
97645,5110,becomes just another voyeuristic spectacle,1
46408,2257,Stanley Kwan has directed not only one of the best gay love stories ever made,4
109628,5808,could benefit from the spice of specificity,2
116177,6191,hideous yellow,1
18761,824,"This Orange has some juice , but it 's far from fresh-squeezed .",1
50830,2500,"richly detailed , deftly executed and utterly absorbing",4
66154,3354,"imperfect , love-hate relationship",1
147407,8020,child acting,1
106543,5626,"It 's a lovely , eerie film that casts an odd , rapt spell .",4
152467,8320,raise some serious issues about Iran 's electoral process,2
48602,2373,finely tuned,3
77155,3969,"is complex from the start -- and , refreshingly , stays that way .",4
146478,7968,"not every low-budget movie must be quirky or bleak , and",2
1479,53,of film,2
132518,7146,ravishing costumes,3
12571,540,'s meet at a rustic retreat and pee against a tree .,2
46488,2259,ponderous and pretentious endeavor,1
107787,5698,complicated relationships,2
72545,3707,has a true talent for drawing wrenching performances from his actors -LRB- improvised over many months -RRB- and for conveying the way tiny acts of kindness make ordinary life survivable .,4
55979,2800,on a subject few,2
152438,8318,high-wattage brainpower,4
50401,2478,John Waters-like humor,4
306,11,hilarity,3
66805,3390,slap protagonist Genevieve LePlouff,2
116123,6188,"dumb , credulous , unassuming , subordinate",0
153546,8385,a hoot in a bad-movie way,1
25264,1154,like a made-for-home-video quickie,0
52291,2586,A tone of rueful compassion ...,3
103660,5467,it 's an entertaining and informative documentary .,3
127860,6877,reflect that its visual imagination is breathtaking,3
125470,6740,grosses,1
80383,4142,"Every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy .",1
91089,4739,It gives devastating testimony to both people 's capacity for evil and their heroic capacity for good .,3
8158,336,often downright creepy,1
140727,7635,is just as ill-fitting as Shadyac 's perfunctory directing chops,0
114045,6062,never melts .,2
9069,379,every cheap trick in the book trying to make the outrage,0
63298,3202,accomplished and richly resonant work,4
125257,6731,"Jae-eun Jeong 's Take Care of My Cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the South Korean cinema .",3
74103,3794,"feels like a ruse , a tactic to cover up the fact that the picture is constructed around a core of flimsy -- or , worse yet , nonexistent -- ideas .",0
24988,1139,the cast is impressive,4
86550,4481,loser,1
126048,6772,"Demme gets a lot of flavor and spice into his Charade remake , but",3
147775,8040,the charisma nor the natural affability that has made Tucker a star,2
143677,7797,virtually joyless,0
43341,2095,jumps around with little logic or continuity,1
154291,8432,a Catholic boy,2
155264,8498,in `` Last Dance '' -RRB-,2
38600,1839,classic tradition,2
144936,7871,An unremittingly ugly movie,0
136312,7369,"sweet , funny , charming",4
55641,2781,What 's surprising is how well it holds up in an era in which computer-generated images are the norm .,3
99991,5247,contemporary Chinese life this exciting new filmmaker has brought to the screen,4
120465,6441,Thurman and Lewis give what can easily be considered career-best performances,4
59742,3012,The acting is amateurish,1
146075,7943,"the talented cast alone will keep you watching , as will the fight scenes .",4
73957,3782,"it is a kind , unapologetic , sweetheart of a movie ,",4
95449,4985,` The Country Bears ' should never have been brought out of hibernation,0
62109,3140,The most ingenious film comedy since Being John Malkovich,4
78473,4037,"The movie worked for me right up to the final scene , and then it caved in",2
149000,8107,", it misses a major opportunity to be truly revelatory about his psyche .",0
151943,8291,of the highest order,4
45642,2218,is a deeply unpleasant experience .,0
75738,3882,a step ahead of her pursuers,2
113279,6018,One of the most exciting action films to come out of China in recent years .,4
140765,7637,It 's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it .,4
21324,953,have worn threadbare .,0
21928,980,the film never feels draggy,3
60085,3031,work in something that does n't feel like a half-baked stand-up routine,0
64028,3238,the really bad Blair Witch Project,0
9177,383,winds up looking like a bunch of talented thesps slumming it,1
124399,6682,a faulty premise,1
8713,363,"redundant , sloppy",0
36772,1742,sources,2
128868,6931,the strange horror,1
140433,7621,A winning piece of work,4
14067,605,the worst kind of hubristic folly,0
114126,6066,"the film grows as dull as its characters , about whose fate it is hard to care .",0
59524,3001,farcical and loathsome,0
33779,1588,"but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half",0
39599,1890,The Wild Thornberrys Movie is pleasant enough,3
148272,8069,"XXX is a blast of adrenalin ,",3
18210,796,"The stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt .",2
42596,2054,is clever and insightful,4
88925,4620,groundbreaking,3
130737,7043,"find it with Ring , an indisputably spooky film ; with a screenplay to die for",4
33487,1570,disgusting source material,0
9676,403,based on the wonderful acting clinic put on by Spader and Gyllenhaal,4
38316,1824,"long , dull procession",1
155533,8513,", eloquent film",3
37252,1768,an intense experience,3
85028,4398,"I found it slow , predictable and not very amusing .",0
122982,6601,"'s really little more than a particularly slanted , gay s\/m fantasy , enervating and deadeningly drawn-out",0
131520,7086,to the press,2
117792,6289,on food,2
124781,6706,Watching junk like this,0
57054,2873,"cinematic intoxication , a wildly inventive mixture of comedy and melodrama , tastelessness",3
137997,7465,", Hollywood Ending is a depressing experience",0
81541,4205,", they 're merely signposts marking the slow , lingering death of imagination .",1
86518,4480,", Dead Man",2
106232,5609,does a disservice to the audience and to the genre .,0
65407,3313,A moving and solidly entertaining comedy\/drama that should bolster director and co-writer,4
31547,1477,little visible talent and no energy,0
83928,4337,teachers,2
109168,5781,intrepid in exploring an attraction that crosses sexual identity,3
144912,7869,", boredom never takes hold .",3
26208,1201,may be to believe,2
23194,1050,the makers of this ` we 're - doing-it-for - the-cash ' sequel,0
151098,8236,masculine journey,2
27763,1275,"cheesy backdrops , ridiculous action sequences",0
79535,4095,"the filmmaker 's extraordinary access to Massoud ,",3
154975,8478,content to recycle images and characters that were already tired 10 years ago,0
135666,7329,holding it,2
24359,1107,an earth mother,2
3433,128,"right , from its promenade of barely clad bodies in Myrtle Beach , S.C. , to the adrenaline jolt of a sudden lunch rush at the diner",3
151130,8238,laconic pace,1
118021,6304,R,2
52139,2573,touching good sense on the experience of its women,3
114634,6099,"zero-dimensional , unlikable characters and",0
29542,1368,"we have a bad , bad , bad movie",0
139699,7579,Refreshing .,4
105894,5589,to whether you 've seen pornography or documentary,1
74645,3827,better than to rush to the theatre for this one,2
95468,4986,Big Boys,2
16871,730,burn the negative and the script,0
123532,6633,angry bark,2
83158,4293,has thankfully ditched the saccharine sentimentality of Bicentennial Man in favour of an altogether darker side,3
75489,3870,... a delicious crime drama on par with the slickest of Mamet .,4
30579,1420,a dualistic battle between good and evil,3
36712,1738,the barbarism of ` ethnic cleansing,0
138832,7525,"'s tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by Scott Kalvert , about street gangs and turf wars in 1958 Brooklyn -- stale cliches , gratuitous violence , or empty machismo",1
120025,6420,to use the word `` new '' in its title,1
108923,5766,longtime admirer,3
101932,5365,out-to-change-the-world,3
137428,7435,"The music makes a nice album , the food is enticing and Italy beckons us all",4
71723,3660,Tambor and Clayburgh,2
61377,3102,the similarly ill-timed Antitrust,1
147936,8050,is for you .,2
40381,1932,Taylor 's cartoonish performance,1
126245,6786,"Twenty years later , E.T. is still a cinematic touchstone .",4
77858,4003,that make it well worth watching,4
68838,3496,impart a message without bludgeoning the audience over the head,3
121173,6489,"Tony Gayton 's script does n't give us anything we have n't seen before , but",1
26810,1230,"spends more time with Schneider than with newcomer McAdams , even though her performance is more interesting -LRB- and funnier -RRB- than his",2
37166,1762,the fine star performances,4
129509,6964,are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film 's production design,1
16336,703,the kind of energy it 's documenting,3
90513,4711,makes its message resonate .,3
66102,3353,you wo n't find anything to get excited about on this DVD .,1
11929,511,from director Mark Romanek 's self-conscious scrutiny,1
150824,8220,hold the screen,2
104322,5504,"Michael Moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making",4
48581,2372,visual splendour,3
122249,6553,insists on the importance of those moments when people can connect and express their love for each other,4
1799,67,"A smart , provocative drama that does the nearly impossible : It gets under the skin of a man we only know as an evil , monstrous lunatic .",4
29921,1387,have a case of masochism and an hour and a half to blow,0
147106,8006,great pity,1
85003,4394,bad day,1
148858,8099,One of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time,0
60611,3062,The wanton slipperiness,1
12719,547,his lack,1
30759,1431,at its core ; an exploration of the emptiness that underlay the relentless gaiety,2
63815,3230,editorial process,3
115701,6166,fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts,3
142426,7728,"a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic",4
26405,1211,profound ethical and philosophical questions in the form of dazzling pop entertainment,4
95489,4986,"they figure the power-lunchers do n't care to understand , either",1
21224,949,enterprise,2
28412,1314,Minority Report commands interest almost solely as an exercise in gorgeous visuals .,3
148523,8081,clever and cutting,4
126945,6824,the gift of tears,3
40555,1941,A thriller without a lot,2
15296,656,Ver Wiel 's desperate attempt at wit,0
119124,6367,require the full emotional involvement and support of a viewer,3
125592,6747,"Collateral Damage offers formula payback and the Big Payoff , but the explosions tend to simply hit their marks , pyro-correctly",3
148143,8062,"a plotline that 's as lumpy as two-day old porridge ... the filmmakers ' paws , sad to say , were all over this `` un-bear-able '' project !",0
99984,5247,"The complex , politically charged tapestry",3
120166,6426,", we get an ugly , mean-spirited lashing out by an adult who 's apparently been forced by his kids to watch too many Barney videos .",0
64638,3271,the relationships were wonderful,4
82436,4256,inauthentic at its core,1
60795,3070,combat hell,1
15176,652,her considerable talents,4
132547,7147,four star performance,4
133205,7185,", colorful , semimusical",3
49091,2398,An intelligent romantic thriller of a very old-school kind,4
76475,3929,A culture clash,2
125364,6736,the people who paid to see it,2
57661,2907,"Hollywood has crafted a solid formula for successful animated movies , and",4
143939,7811,play like the worst kind of Hollywood heart-string plucking .,0
106014,5597,"is nearly incoherent , an excuse to get to the closing bout ... by which time it 's impossible to care who wins",0
48480,2369,"is DiCaprio 's best performance in anything ever , and easily the most watchable film of the year",4
74060,3789,very rainy,2
116912,6238,"Attal 's hang-ups surrounding infidelity are so old-fashioned and ,",1
57305,2888,overwhelmingly positive portrayal,4
62164,3143,"A smart and funny , albeit sometimes superficial , cautionary tale of a technology in search",3
148479,8079,"there 's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff",0
30183,1400,David 's point,2
58998,2976,There 's no energy .,0
37805,1798,isolation and frustration,2
60530,3056,"does n't quite do justice to the awfulness of the movie , for that comes through all too painfully in the execution",0
93858,4896,horrible movie,0
121864,6530,as the shabby digital photography,0
140863,7640,winning squareness that would make it the darling of many a kids-and-family-oriented cable channel,4
88922,4620,from a groundbreaking endeavor,3
30682,1427,impossible to claim that it is `` Based on a True Story '' with a straight face,1
140269,7612,makes it look like a masterpiece,4
104353,5505,but never less than pure wankery .,0
49676,2436,good material,4
148493,8079,weak payoff,1
148551,8083,a wonderful account to work from,3
115531,6156,as emotionally manipulative and sadly imitative of innumerable past Love Story derisions,0
105529,5572,"clumsy dialogue , heavy-handed phoney-feeling sentiment",0
11083,473,A heartening tale of small victories and enduring,3
3056,114,a leap,2
116786,6228,fantastic moments and scenes,4
123013,6602,drifts aimlessly for 90 minutes,0
20371,910,outstanding,4
134242,7244,"satisfies -- from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation .",4
57742,2910,tawdry,1
46865,2283,", you 'll still have a good time . ''",3
44259,2147,"your Ice-T 's from your Cool-J 's to realize that as far as these shootings are concerned , something is rotten in the state of California",1
106167,5606,to a fall,2
101028,5307,a persuasive,3
110927,5878,"'s a hellish , numbing experience to watch",0
64445,3263,"is a picture that Maik , the firebrand turned savvy ad man , would be envious of",3
15149,651,an object lesson,2
64973,3288,one of the best ensemble casts of the year,4
78156,4022,", deftly setting off uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated .",3
67492,3426,unintentional giggles,2
41798,2012,gay personal ads,1
73950,3782,"It has its faults ,",0
49888,2448,Nelson 's intentions are good,3
77422,3982,despairing vision,2
76332,3921,Viewing this underdramatized but overstated film,0
78486,4037,caved in,2
82893,4279,kid-friendly outing,4
88971,4623,orchestrating a finale that is impenetrable and dull,0
55114,2747,both shallow and dim-witted,0
23613,1072,'s defiantly and delightfully against the grain,4
124613,6696,your consciousness,2
56527,2839,"The three leads produce adequate performances , but what 's missing from this material is any depth of feeling .",0
77711,3996,seems intended to be,2
87850,4563,"as simultaneously funny , offbeat and",4
83983,4339,"entirely unconned by false sentiment or sharp , overmanipulative Hollywood practices .",2
15977,685,trust,2
132690,7154,"No French people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half",0
140902,7642,to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum,0
149384,8129,Mr. Soderbergh 's direction and,2
70222,3576,"I ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents ...",0
22344,1007,have been worth cheering as a breakthrough but is devoid of wit and humor .,2
15645,671,has sex on screen been so aggressively anti-erotic,1
110386,5847,What results is the best performance from either in years .,4
155160,8494,"We admire this film for its harsh objectivity and refusal to seek our tears , our sympathies .",4
99653,5227,a trend long overdue,3
31983,1497,"A simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances",4
29512,1367,not number 1,1
125906,6763,"It 's leaden and predictable ,",0
107156,5662,Nicole Kidman makes it a party worth attending .,4
116606,6219,should not get the first and last look at one of the most triumphant performances of Vanessa Redgrave 's career,4
82075,4235,`` Nicholas Nickleby '' is a perfect family film to take everyone to since there 's no new `` A Christmas Carol '' out in the theaters this year .,3
37977,1806,"struggled to remain interested , or at least conscious",0
104836,5537,"the film shadows Heidi 's trip back to Vietnam and the city where her mother , Mai Thi Kim , still lives .",2
152566,8326,"is druggy and self-indulgent , like a spring-break orgy for pretentious arts majors .",0
107822,5702,Do n't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle,0
37239,1768,camera mounts,2
92058,4791,Idiotic and,0
133425,7200,modest comic tragedy,2
138255,7482,broad streaks of common sense emerge with unimpeachable clarity,3
83954,4338,sophisticated performance,4
144431,7842,prime mystery,3
42572,2053,"properly intense , claustrophobic tale",3
69047,3508,"It 's ... worth the extra effort to see an artist , still committed to growth in his ninth decade , change while remaining true to his principles with a film whose very subject is , quite pointedly , about the peril of such efforts .",3
20890,932,"packed to bursting with incident , and with scores of characters , some fictional , some from history",4
18269,798,More of the same old garbage Hollywood has been trying to pass off as acceptable teen entertainment for some time now .,0
32067,1501,seem to be in a contest to see who can out-bad-act the other,0
99348,5209,worthy entry,4
41064,1968,fails to justify the build-up .,1
43412,2099,one of Demme 's good films,4
92036,4789,An impressive hybrid .,4
75968,3898,tasty morsels,3
68303,3466,just sneers,1
133985,7229,remain an unchanged dullard,1
152496,8321,", the characters are too simplistic to maintain interest ,",1
121914,6534,This kiddie-oriented stinker is so bad that I even caught the gum stuck under my seat trying to sneak out of the theater,0
78909,4060,there 's no other reason why anyone should bother remembering it,0
38920,1856,Black II,2
65222,3301,... bibbidy-bobbidi-bland .,0
93004,4845,does n't show enough of the creative process or even of what was created for the non-fan to figure out what makes Wilco a big deal .,1
65605,3325,"Humorless , self-conscious art drivel",0
154691,8460,This pathetic junk,0
8333,346,Fails so fundamentally on every conventional level that it achieves some kind of goofy grandeur .,1
139797,7586,completists only .,2
94460,4930,all the classic dramas it borrows from,2
58521,2948,Muzak,2
65163,3297,Pacino is the best he 's been in years,4
17656,764,one viewing,2
129910,6993,a lot of charm,3
110007,5826,been titled ` The Loud and the Ludicrous ',1
27393,1258,"the full ticket price to see `` Simone , '' and consider a DVD rental instead",1
60213,3039,"'s a spontaneity to The Chateau , a sense of light-heartedness , that makes it attractive throughout .",4
121469,6507,", directors Dean Deblois and Chris Sanders valiantly keep punching up the mix .",4
138431,7496,exciting moviemaking,4
109154,5780,in a giant pile of elephant feces,0
66795,3389,is n't really,2
10847,460,the resolutions are too convenient,2
139749,7583,more insight,2
75017,3847,adorns his family-film plot with an elegance and maturity that even most contemporary adult movies are lacking,4
76270,3914,at a bad rock concert,1
153507,8383,fuzzy and,2
32071,1501,a contest to see who can out-bad-act the other,0
72874,3722,"The unique niche of self-critical , behind-the-scenes navel-gazing Kaufman has carved from Orleans ' story and his own infinite insecurity is a work of outstanding originality .",4
46668,2271,is negated,1
33728,1586,memorable experience,3
83566,4319,for throughout,2
61824,3124,in the Intermezzo strain,2
132018,7116,a staggeringly compelling character,4
137485,7438,'s unique and quirky about Canadians,3
82790,4275,human connection,2
40714,1951,Astonishing is n't the word --,3
80625,4151,unappealing,0
100429,5269,of themes,2
12982,559,Thornberrys,2
29216,1352,do n't add up to much more than trite observations on the human condition .,1
13465,579,"perceptive , good-natured movie",4
115492,6153,"any recent film , independent or otherwise , that makes as much of a mess as this one",0
115700,6166,is fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts,4
96439,5038,OK,2
143826,7806,"is shockingly devoid of your typical Majid Majidi shoe-loving , crippled children .",2
63179,3195,impossible to indulge the fanciful daydreams of Janice Beard -LRB- Eileen Walsh -RRB- when her real-life persona is so charmless and vacant,1
31279,1461,short on larger moralistic consequences,1
143218,7774,every other tale of a totalitarian tomorrow,2
104702,5530,"'s the best sequel since The Empire Strikes Back ... a majestic achievement , an epic of astonishing grandeur and surprising emotional depth",4
108368,5735,"The Last Kiss will probably never achieve the popularity of My Big Fat Greek Wedding ,",2
104485,5514,in insignificance,1
95336,4976,the Russian word for Wow !? ',3
44329,2149,"You can fire a torpedo through some of Clancy 's holes , and the scripters do n't deserve any Oscars .",0
54659,2720,entertaining thriller,3
58743,2962,"for the most part , The Weight of Water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness .",0
67741,3440,would rather,2
102132,5375,thought of the first production -- pro or con --,2
59344,2993,drop your jaw,3
150455,8198,"I was hoping that it would be sleazy and fun , but it was neither",0
60864,3072,the normal divisions between fiction and nonfiction film,2
55610,2777,"A particularly joyless , and exceedingly dull , period coming-of-age tale .",0
7711,312,soul-searching garbage .,0
138013,7466,"can enjoy much of Jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced Monty Pythonesque flavor .",4
118561,6334,is quite beautiful,4
133877,7224,is too impressed with its own solemn insights to work up much entertainment value,1
8017,328,"is n't this painfully forced , false and fabricated",0
13896,598,the last time I saw a movie where I wanted so badly for the protagonist to fail,0
45206,2196,had no obvious directing,1
135572,7323,It 's not just the vampires that are damned in Queen of the Damned,0
63176,3195,It 's impossible to indulge the fanciful daydreams of Janice Beard -LRB- Eileen Walsh -RRB- when her real-life persona is so charmless and vacant .,1
41390,1989,of elegant wit and artifice,3
89657,4665,profane and exploitative as the most offensive action flick you 've ever seen .,0
141992,7701,'s not very good either .,1
138749,7519,muted freak-out,1
40712,1951,"Astonishing is n't the word -- neither is incompetent , incoherent or just plain crap .",0
50381,2477,"you never want to see another car chase , explosion or gunfight again",0
23928,1087,"artificial , ill-constructed and fatally overlong",1
108240,5727,with Guardian hack Nick Davies,1
40673,1948,"win you over , in a big way",4
40454,1934,"truth and fiction are equally strange , and his for the taking .",3
38129,1813,"is such a perfect medium for children , because of the way it allows the mind to enter and accept another world",3
5685,226,threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans,1
59779,3014,handled with intelligence and care,3
134925,7282,misanthropic comedies,1
57301,2888,"Though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of Brown 's life .",3
140199,7608,just might go down as one of the all-time great apocalypse movies .,4
77594,3991,hilarious ode,4
37050,1755,Lucky Break is perfectly inoffensive and harmless,3
122527,6571,handheld,3
140826,7639,"too much meandering , Norton has to recite bland police procedural details , Fiennes wanders around in an attempt to seem weird and distanced , Hopkins looks like a drag queen",0
91727,4773,That is even lazier and far less enjoyable .,0
79895,4116,The plot 's clearly mythic structure,3
129381,6956,comedy futility,2
125012,6718,pared down its plots and characters to a few rather than dozens,1
4067,153,who never seems aware of his own coolness,2
103514,5459,should see it as soon as possible,4
113306,6021,started with a great premise,3
18796,825,the unacceptable,0
40390,1932,Hitler 's destiny,1
43342,2095,jumps around,1
28416,1314,interest almost solely as an exercise in gorgeous visuals,3
96866,5063,Spirited Away is a triumph of imagination,4
16565,713,best film,4
152488,8321,"The action here is unusually tame , the characters are too simplistic to maintain interest , and the plot offers few surprises .",1
100550,5276,it still manages to get a few punches in,3
56558,2840,on the bizarre as the film winds down,2
58694,2960,the rails,2
50875,2503,does pack some serious suspense,4
128909,6933,is less the cheap thriller you 'd expect than it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably and dangerously collide,3
46716,2273,that should be punishable by chainsaw,1
23297,1056,"delightfully unpredictable , hilarious",4
3810,145,against the humanity of a psycho,2
36424,1723,A knowing sense of humor and a lot of warmth ignite Son of the Bride .,4
14825,637,one helluva singer,4
142078,7708,Captivates as it,3
38875,1854,to share his story so compellingly with us is a minor miracle,3
147066,8004,seem genuine rather than pandering,4
84645,4380,"A hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as Grant 's two best films --",4
20704,923,with such sensitivity,3
133171,7182,"while clearly a manipulative film , emerges as powerful rather than cloying",3
76401,3925,"offensive , waste of time , money and celluloid",0
116211,6192,see the forest for the trees,3
131154,7068,"delivering genuine , acerbic laughs",3
94222,4917,utterly distracting,1
112996,6000,too violent,1
114631,6099,"littered with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups",0
24979,1139,Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy,3
120481,6442,"no way original , or",2
75796,3886,A selection of scenes in search,2
34865,1641,"Although mainstream American movies tend to exploit the familiar , every once in a while a film arrives from the margin that gives viewers a chance to learn , to grow , to travel .",3
75018,3847,adorns his family-film plot with an elegance and maturity,4
124931,6715,"A fantastically vital movie that manages to invest real humor ,",4
140013,7597,A polished and vastly entertaining caper film that puts the sting back into the con,4
46639,2270,A fascinating case study of flower-power liberation -- and,3
97149,5079,just another teen movie,1
117360,6261,made a difference,3
122815,6588,An average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son 's discovery of his homosexuality .,2
40366,1932,"It 's provocative stuff , but",2
135514,7319,"an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early Zucker Brothers\/Abrahams films , and",3
120571,6447,as funny nor as charming as it thinks it is,1
83577,4319,be realized on the screen,2
9476,394,feel-good,3
